Date,Region,Category,Sales,Profit,Units_Sold
2025-06-08 21:42:08.617799,North,Electronics,636,173.43950748596814,6
2025-06-08 21:42:08.617799,North,Clothing,485,93.67291186492487,11
2025-06-08 21:42:08.617799,North,Home & Kitchen,517,146.6682185587237,11
2025-06-08 21:42:08.617799,South,Electronics,975,275.4861452614301,6
2025-06-08 21:42:08.617799,South,Clothing,763,164.4466361943701,4
2025-06-08 21:42:08.617799,South,Home & Kitchen,809,86.38164812789908,1
2025-06-08 21:42:08.617799,East,Electronics,276,70.68336305654404,11
2025-06-08 21:42:08.617799,East,Clothing,761,109.59879598314298,2
2025-06-08 21:42:08.617799,East,Home & Kitchen,568,115.3237303214139,1
2025-06-08 21:42:08.617799,West,Electronics,183,35.09899696142268,4
2025-06-08 21:42:08.617799,West,Clothing,729,198.380148208469,13
2025-06-08 21:42:08.617799,West,Home & Kitchen,459,92.00150194840806,1
2025-06-09 21:42:08.617799,North,Electronics,835,94.7017717238674,7
2025-06-09 21:42:08.617799,North,Clothing,534,75.81791734260857,3
2025-06-09 21:42:08.617799,North,Home & Kitchen,417,58.8086460161994,13
2025-06-09 21:42:08.617799,South,Electronics,404,43.35321316212607,14
2025-06-09 21:42:08.617799,South,Clothing,243,51.75127907656316,2
2025-06-09 21:42:08.617799,South,Home & Kitchen,868,221.43159425825382,2
2025-06-09 21:42:08.617799,East,Electronics,293,60.61911522767466,1
2025-06-09 21:42:08.617799,East,Clothing,213,42.472709019785206,3
2025-06-09 21:42:08.617799,East,Home & Kitchen,930,112.15455515562469,8
2025-06-09 21:42:08.617799,West,Electronics,154,44.54035623371588,10
2025-06-09 21:42:08.617799,West,Clothing,557,155.6737476538237,2
2025-06-09 21:42:08.617799,West,Home & Kitchen,479,124.61182810837039,7
2025-06-10 21:42:08.617799,North,Electronics,575,154.0757188375056,7
2025-06-10 21:42:08.617799,North,Clothing,448,81.3554107846901,9
2025-06-10 21:42:08.617799,North,Home & Kitchen,858,129.36727758983102,7
2025-06-10 21:42:08.617799,South,Electronics,542,108.99705409509406,8
2025-06-10 21:42:08.617799,South,Clothing,153,25.681700124423443,5
2025-06-10 21:42:08.617799,South,Home & Kitchen,678,188.139641428831,12
2025-06-10 21:42:08.617799,East,Electronics,363,43.51944511432846,8
2025-06-10 21:42:08.617799,East,Clothing,177,39.05318803706508,14
2025-06-10 21:42:08.617799,East,Home & Kitchen,590,172.5926195894752,4
2025-06-10 21:42:08.617799,West,Electronics,264,33.849121615463275,14
2025-06-10 21:42:08.617799,West,Clothing,834,137.44154219261418,2
2025-06-10 21:42:08.617799,West,Home & Kitchen,106,24.02470442811236,1
2025-06-11 21:42:08.617799,North,Electronics,250,67.40640477334416,13
2025-06-11 21:42:08.617799,North,Clothing,647,147.89456793168438,2
2025-06-11 21:42:08.617799,North,Home & Kitchen,613,172.94250283404125,5
2025-06-11 21:42:08.617799,South,Electronics,622,94.47227511885278,2
2025-06-11 21:42:08.617799,South,Clothing,806,175.755544733387,12
2025-06-11 21:42:08.617799,South,Home & Kitchen,631,141.86759217056073,6
2025-06-11 21:42:08.617799,East,Electronics,355,74.6953498404906,2
2025-06-11 21:42:08.617799,East,Clothing,152,24.1517590900743,4
2025-06-11 21:42:08.617799,East,Home & Kitchen,605,152.89630109333103,8
2025-06-11 21:42:08.617799,West,Electronics,692,189.39596786427114,8
2025-06-11 21:42:08.617799,West,Clothing,158,44.06785036985328,1
2025-06-11 21:42:08.617799,West,Home & Kitchen,981,102.50847829240703,14
2025-06-12 21:42:08.617799,North,Electronics,620,129.16264261794748,13
2025-06-12 21:42:08.617799,North,Clothing,380,57.59946409292338,6
2025-06-12 21:42:08.617799,North,Home & Kitchen,377,100.65373985466715,4
2025-06-12 21:42:08.617799,South,Electronics,765,156.9305978923109,13
2025-06-12 21:42:08.617799,South,Clothing,709,109.5131789004465,11
2025-06-12 21:42:08.617799,South,Home & Kitchen,937,265.0395963494375,5
2025-06-12 21:42:08.617799,East,Electronics,141,30.35776460950195,6
2025-06-12 21:42:08.617799,East,Clothing,133,28.041134866920107,9
2025-06-12 21:42:08.617799,East,Home & Kitchen,477,116.40732628772102,5
2025-06-12 21:42:08.617799,West,Electronics,973,124.54760762332337,11
2025-06-12 21:42:08.617799,West,Clothing,924,141.64890309493902,11
2025-06-12 21:42:08.617799,West,Home & Kitchen,267,40.08901727398932,13
2025-06-13 21:42:08.617799,North,Electronics,920,124.26831526671472,13
2025-06-13 21:42:08.617799,North,Clothing,500,91.8770524892073,12
2025-06-13 21:42:08.617799,North,Home & Kitchen,801,163.23061638631054,2
2025-06-13 21:42:08.617799,South,Electronics,921,228.04579214573744,3
2025-06-13 21:42:08.617799,South,Clothing,792,174.7392941394759,10
2025-06-13 21:42:08.617799,South,Home & Kitchen,128,22.7659677194746,8
2025-06-13 21:42:08.617799,East,Electronics,110,18.82479976222888,1
2025-06-13 21:42:08.617799,East,Clothing,286,45.59536213364561,3
2025-06-13 21:42:08.617799,East,Home & Kitchen,409,79.84092289988634,8
2025-06-13 21:42:08.617799,West,Electronics,857,108.83921894999486,8
2025-06-13 21:42:08.617799,West,Clothing,388,59.74511085763432,4
2025-06-13 21:42:08.617799,West,Home & Kitchen,566,123.96282175526883,11
2025-06-14 21:42:08.617799,North,Electronics,948,188.91104046935442,13
2025-06-14 21:42:08.617799,North,Clothing,581,130.53124241515994,2
2025-06-14 21:42:08.617799,North,Home & Kitchen,600,101.32604784530798,8
2025-06-14 21:42:08.617799,South,Electronics,116,21.176810374076652,13
2025-06-14 21:42:08.617799,South,Clothing,715,133.6803094203357,7
2025-06-14 21:42:08.617799,South,Home & Kitchen,902,237.96605810842559,5
2025-06-14 21:42:08.617799,East,Electronics,207,49.46043389337327,14
2025-06-14 21:42:08.617799,East,Clothing,201,43.827272808137295,3
2025-06-14 21:42:08.617799,East,Home & Kitchen,712,84.2412872417127,11
2025-06-14 21:42:08.617799,West,Electronics,916,116.66517318435372,10
2025-06-14 21:42:08.617799,West,Clothing,668,126.38637126718288,12
2025-06-14 21:42:08.617799,West,Home & Kitchen,417,121.6114441365278,3
2025-06-15 21:42:08.617799,North,Electronics,875,199.31614243349583,1
2025-06-15 21:42:08.617799,North,Clothing,826,202.2218699959225,6
2025-06-15 21:42:08.617799,North,Home & Kitchen,299,44.83014692977932,9
2025-06-15 21:42:08.617799,South,Electronics,367,52.9367730295588,10
2025-06-15 21:42:08.617799,South,Clothing,588,169.8213783471457,10
2025-06-15 21:42:08.617799,South,Home & Kitchen,115,32.78071130056031,7
2025-06-15 21:42:08.617799,East,Electronics,893,190.7350181766996,10
2025-06-15 21:42:08.617799,East,Clothing,490,52.32670590140829,5
2025-06-15 21:42:08.617799,East,Home & Kitchen,618,98.55233731124727,8
2025-06-15 21:42:08.617799,West,Electronics,597,110.0584615718232,13
2025-06-15 21:42:08.617799,West,Clothing,693,172.56594636946255,4
2025-06-15 21:42:08.617799,West,Home & Kitchen,501,102.44794452233113,7
2025-06-16 21:42:08.617799,North,Electronics,372,85.57245087297618,8
2025-06-16 21:42:08.617799,North,Clothing,719,89.2375181747727,2
2025-06-16 21:42:08.617799,North,Home & Kitchen,230,55.02928369039443,8
2025-06-16 21:42:08.617799,South,Electronics,282,51.012979362056385,7
2025-06-16 21:42:08.617799,South,Clothing,626,163.2579178209924,4
2025-06-16 21:42:08.617799,South,Home & Kitchen,448,104.08430368721652,13
2025-06-16 21:42:08.617799,East,Electronics,821,167.51160364208778,13
2025-06-16 21:42:08.617799,East,Clothing,525,144.5498646755572,2
2025-06-16 21:42:08.617799,East,Home & Kitchen,410,78.87931374719818,2
2025-06-16 21:42:08.617799,West,Electronics,513,51.324369918885765,13
2025-06-16 21:42:08.617799,West,Clothing,240,42.43026671614684,3
2025-06-16 21:42:08.617799,West,Home & Kitchen,990,296.5909538856008,4
2025-06-17 21:42:08.617799,North,Electronics,128,32.44002019663685,13
2025-06-17 21:42:08.617799,North,Clothing,417,81.721626733346,9
2025-06-17 21:42:08.617799,North,Home & Kitchen,371,101.92684187262631,9
2025-06-17 21:42:08.617799,South,Electronics,365,43.1940514631344,7
2025-06-17 21:42:08.617799,South,Clothing,439,108.65972607950468,14
2025-06-17 21:42:08.617799,South,Home & Kitchen,788,96.2107202295078,14
2025-06-17 21:42:08.617799,East,Electronics,475,74.78770420713776,4
2025-06-17 21:42:08.617799,East,Clothing,245,35.94677980144559,9
2025-06-17 21:42:08.617799,East,Home & Kitchen,531,54.99821186868855,14
2025-06-17 21:42:08.617799,West,Electronics,684,83.37516749930296,9
2025-06-17 21:42:08.617799,West,Clothing,443,55.32516757650147,11
2025-06-17 21:42:08.617799,West,Home & Kitchen,904,232.57117860633178,11
2025-06-18 21:42:08.617799,North,Electronics,479,87.90423832019613,8
2025-06-18 21:42:08.617799,North,Clothing,418,120.77959706356188,11
2025-06-18 21:42:08.617799,North,Home & Kitchen,161,35.85184673258479,9
2025-06-18 21:42:08.617799,South,Electronics,810,241.56931743419022,11
2025-06-18 21:42:08.617799,South,Clothing,683,197.07716034685816,6
2025-06-18 21:42:08.617799,South,Home & Kitchen,984,261.8704474933229,14
2025-06-18 21:42:08.617799,East,Electronics,429,46.92791164328236,9
2025-06-18 21:42:08.617799,East,Clothing,317,34.02880483284731,10
2025-06-18 21:42:08.617799,East,Home & Kitchen,358,94.95632781884795,5
2025-06-18 21:42:08.617799,West,Electronics,872,197.0332697705291,7
2025-06-18 21:42:08.617799,West,Clothing,788,160.4778337881994,4
2025-06-18 21:42:08.617799,West,Home & Kitchen,989,202.75123087016104,11
2025-06-19 21:42:08.617799,North,Electronics,589,119.5962054842747,2
2025-06-19 21:42:08.617799,North,Clothing,161,48.18201198097652,3
2025-06-19 21:42:08.617799,North,Home & Kitchen,259,49.90312275756911,13
2025-06-19 21:42:08.617799,South,Electronics,219,54.65677625923961,9
2025-06-19 21:42:08.617799,South,Clothing,428,119.4052753691031,5
2025-06-19 21:42:08.617799,South,Home & Kitchen,709,135.76387146431168,8
2025-06-19 21:42:08.617799,East,Electronics,422,65.23777123787298,13
2025-06-19 21:42:08.617799,East,Clothing,748,81.43874886457222,2
2025-06-19 21:42:08.617799,East,Home & Kitchen,431,46.15340815767859,8
2025-06-19 21:42:08.617799,West,Electronics,636,133.66905754148252,11
2025-06-19 21:42:08.617799,West,Clothing,325,59.04945884959542,6
2025-06-19 21:42:08.617799,West,Home & Kitchen,427,102.11400060936866,10
2025-06-20 21:42:08.617799,North,Electronics,553,161.7106901686807,13
2025-06-20 21:42:08.617799,North,Clothing,895,103.12742384876374,1
2025-06-20 21:42:08.617799,North,Home & Kitchen,213,42.3932420507953,14
2025-06-20 21:42:08.617799,South,Electronics,448,126.02362926223435,3
2025-06-20 21:42:08.617799,South,Clothing,667,155.02574214821573,8
2025-06-20 21:42:08.617799,South,Home & Kitchen,958,261.436835866888,1
2025-06-20 21:42:08.617799,East,Electronics,361,73.73499453942595,8
2025-06-20 21:42:08.617799,East,Clothing,191,51.592222051400036,11
2025-06-20 21:42:08.617799,East,Home & Kitchen,915,221.13042473885136,11
2025-06-20 21:42:08.617799,West,Electronics,656,157.10825577101,10
2025-06-20 21:42:08.617799,West,Clothing,455,101.79363541758178,6
2025-06-20 21:42:08.617799,West,Home & Kitchen,799,105.24509582583318,11
2025-06-21 21:42:08.617799,North,Electronics,656,179.9858708401744,3
2025-06-21 21:42:08.617799,North,Clothing,130,34.47123551468383,10
2025-06-21 21:42:08.617799,North,Home & Kitchen,771,128.77532732675968,14
2025-06-21 21:42:08.617799,South,Electronics,650,85.89878648628007,4
2025-06-21 21:42:08.617799,South,Clothing,357,95.11438030618275,13
2025-06-21 21:42:08.617799,South,Home & Kitchen,623,63.09567961591747,13
2025-06-21 21:42:08.617799,East,Electronics,145,23.966573718595495,9
2025-06-21 21:42:08.617799,East,Clothing,116,14.287577477301978,2
2025-06-21 21:42:08.617799,East,Home & Kitchen,799,81.34977026350546,13
2025-06-21 21:42:08.617799,West,Electronics,774,97.28386156082603,3
2025-06-21 21:42:08.617799,West,Clothing,513,53.19068394254111,9
2025-06-21 21:42:08.617799,West,Home & Kitchen,323,86.57184907708275,12
2025-06-22 21:42:08.617799,North,Electronics,671,91.18854080347845,5
2025-06-22 21:42:08.617799,North,Clothing,377,108.36702793762841,4
2025-06-22 21:42:08.617799,North,Home & Kitchen,341,98.70571597908226,1
2025-06-22 21:42:08.617799,South,Electronics,623,70.69188494300896,10
2025-06-22 21:42:08.617799,South,Clothing,985,166.63896221973246,10
2025-06-22 21:42:08.617799,South,Home & Kitchen,219,23.903501080988065,2
2025-06-22 21:42:08.617799,East,Electronics,369,108.74348592529188,13
2025-06-22 21:42:08.617799,East,Clothing,815,203.6932485740967,3
2025-06-22 21:42:08.617799,East,Home & Kitchen,480,84.82677699893969,13
2025-06-22 21:42:08.617799,West,Electronics,132,21.743309785547886,3
2025-06-22 21:42:08.617799,West,Clothing,558,132.05576402928597,10
2025-06-22 21:42:08.617799,West,Home & Kitchen,581,89.89541862192957,13
2025-06-23 21:42:08.617799,North,Electronics,615,113.92030017502468,13
2025-06-23 21:42:08.617799,North,Clothing,588,78.0421613721403,7
2025-06-23 21:42:08.617799,North,Home & Kitchen,896,213.90785486004276,4
2025-06-23 21:42:08.617799,South,Electronics,899,104.71211200172851,14
2025-06-23 21:42:08.617799,South,Clothing,183,42.25511044268955,11
2025-06-23 21:42:08.617799,South,Home & Kitchen,806,233.87920623476612,12
2025-06-23 21:42:08.617799,East,Electronics,539,100.50569155239249,5
2025-06-23 21:42:08.617799,East,Clothing,402,73.94607628086023,11
2025-06-23 21:42:08.617799,East,Home & Kitchen,183,32.85195496543827,9
2025-06-23 21:42:08.617799,West,Electronics,552,163.83113233476504,1
2025-06-23 21:42:08.617799,West,Clothing,669,186.53047345226818,2
2025-06-23 21:42:08.617799,West,Home & Kitchen,262,27.831425943148396,9
2025-06-24 21:42:08.617799,North,Electronics,891,154.77139445157422,12
2025-06-24 21:42:08.617799,North,Clothing,307,64.05449427550343,12
2025-06-24 21:42:08.617799,North,Home & Kitchen,529,74.45159217342982,13
2025-06-24 21:42:08.617799,South,Electronics,408,53.33849591394679,11
2025-06-24 21:42:08.617799,South,Clothing,785,161.76563981533621,7
2025-06-24 21:42:08.617799,South,Home & Kitchen,486,126.04874886838347,12
2025-06-24 21:42:08.617799,East,Electronics,792,223.6348279376499,10
2025-06-24 21:42:08.617799,East,Clothing,998,136.81759138546022,9
2025-06-24 21:42:08.617799,East,Home & Kitchen,833,102.84354428113492,1
2025-06-24 21:42:08.617799,West,Electronics,993,235.45326604367372,4
2025-06-24 21:42:08.617799,West,Clothing,620,86.86506611084175,9
2025-06-24 21:42:08.617799,West,Home & Kitchen,930,214.18262082522122,5
2025-06-25 21:42:08.617799,North,Electronics,216,47.09940215985889,8
2025-06-25 21:42:08.617799,North,Clothing,494,146.65391905140692,1
2025-06-25 21:42:08.617799,North,Home & Kitchen,171,32.9892720049447,14
2025-06-25 21:42:08.617799,South,Electronics,419,75.04667802914138,6
2025-06-25 21:42:08.617799,South,Clothing,643,148.78812408279381,9
2025-06-25 21:42:08.617799,South,Home & Kitchen,900,261.4767548469691,9
2025-06-25 21:42:08.617799,East,Electronics,491,120.22481725801364,3
2025-06-25 21:42:08.617799,East,Clothing,187,24.15748556891444,12
2025-06-25 21:42:08.617799,East,Home & Kitchen,988,211.61072956440685,6
2025-06-25 21:42:08.617799,West,Electronics,185,26.282934456998138,1
2025-06-25 21:42:08.617799,West,Clothing,813,207.4458500399346,2
2025-06-25 21:42:08.617799,West,Home & Kitchen,964,196.21480484457234,1
2025-06-26 21:42:08.617799,North,Electronics,844,143.58582598810972,1
2025-06-26 21:42:08.617799,North,Clothing,688,79.61240120853086,6
2025-06-26 21:42:08.617799,North,Home & Kitchen,202,25.561716463339636,7
2025-06-26 21:42:08.617799,South,Electronics,189,44.96177583338864,2
2025-06-26 21:42:08.617799,South,Clothing,242,33.88727182144881,7
2025-06-26 21:42:08.617799,South,Home & Kitchen,527,63.72145037124579,11
2025-06-26 21:42:08.617799,East,Electronics,416,100.37878044371017,6
2025-06-26 21:42:08.617799,East,Clothing,108,31.022184518863703,7
2025-06-26 21:42:08.617799,East,Home & Kitchen,322,67.05948399338894,2
2025-06-26 21:42:08.617799,West,Electronics,815,223.46796717061196,2
2025-06-26 21:42:08.617799,West,Clothing,959,249.6714463327861,14
2025-06-26 21:42:08.617799,West,Home & Kitchen,210,55.22265477735351,7
2025-06-27 21:42:08.617799,North,Electronics,558,155.66153881635486,4
2025-06-27 21:42:08.617799,North,Clothing,489,128.8317219023319,10
2025-06-27 21:42:08.617799,North,Home & Kitchen,994,227.34324580506916,9
2025-06-27 21:42:08.617799,South,Electronics,799,196.80800557650204,11
2025-06-27 21:42:08.617799,South,Clothing,111,16.58569179502525,13
2025-06-27 21:42:08.617799,South,Home & Kitchen,636,174.49086967052807,10
2025-06-27 21:42:08.617799,East,Electronics,246,72.61257058630126,4
2025-06-27 21:42:08.617799,East,Clothing,784,106.95608917998806,7
2025-06-27 21:42:08.617799,East,Home & Kitchen,408,94.55055448087148,3
2025-06-27 21:42:08.617799,West,Electronics,911,192.2872389808364,2
2025-06-27 21:42:08.617799,West,Clothing,822,119.75795947486552,8
2025-06-27 21:42:08.617799,West,Home & Kitchen,972,193.09301901477065,12
2025-06-28 21:42:08.617799,North,Electronics,813,146.87029731873506,13
2025-06-28 21:42:08.617799,North,Clothing,192,35.26655188483786,1
2025-06-28 21:42:08.617799,North,Home & Kitchen,431,58.11546561304546,5
2025-06-28 21:42:08.617799,South,Electronics,258,47.26082009318215,8
2025-06-28 21:42:08.617799,South,Clothing,503,113.55374071151807,12
2025-06-28 21:42:08.617799,South,Home & Kitchen,463,117.39123203498384,12
2025-06-28 21:42:08.617799,East,Electronics,251,52.37368627283708,3
2025-06-28 21:42:08.617799,East,Clothing,707,153.8514546619372,10
2025-06-28 21:42:08.617799,East,Home & Kitchen,216,38.686255337477455,4
2025-06-28 21:42:08.617799,West,Electronics,677,148.631770735644,4
2025-06-28 21:42:08.617799,West,Clothing,873,201.66463056008615,3
2025-06-28 21:42:08.617799,West,Home & Kitchen,470,73.68232568921263,13
2025-06-29 21:42:08.617799,North,Electronics,367,64.87438094709624,2
2025-06-29 21:42:08.617799,North,Clothing,651,173.94694790431348,1
2025-06-29 21:42:08.617799,North,Home & Kitchen,966,246.52323999924494,4
2025-06-29 21:42:08.617799,South,Electronics,851,187.53578629927384,10
2025-06-29 21:42:08.617799,South,Clothing,625,183.92438675520495,7
2025-06-29 21:42:08.617799,South,Home & Kitchen,392,106.18379132017499,13
2025-06-29 21:42:08.617799,East,Electronics,652,97.43893210217429,12
2025-06-29 21:42:08.617799,East,Clothing,480,90.74930448025589,8
2025-06-29 21:42:08.617799,East,Home & Kitchen,330,56.70940238038454,2
2025-06-29 21:42:08.617799,West,Electronics,842,111.73742014331783,11
2025-06-29 21:42:08.617799,West,Clothing,956,280.9516360305069,2
2025-06-29 21:42:08.617799,West,Home & Kitchen,262,60.61300122196371,1
2025-06-30 21:42:08.617799,North,Electronics,523,114.92548231847124,4
2025-06-30 21:42:08.617799,North,Clothing,400,58.962228568666895,11
2025-06-30 21:42:08.617799,North,Home & Kitchen,109,12.502229091794277,14
2025-06-30 21:42:08.617799,South,Electronics,691,140.93275969044163,10
2025-06-30 21:42:08.617799,South,Clothing,943,250.62740280546012,1
2025-06-30 21:42:08.617799,South,Home & Kitchen,232,34.74034224806603,11
2025-06-30 21:42:08.617799,East,Electronics,612,92.10940052603131,6
2025-06-30 21:42:08.617799,East,Clothing,383,41.10903130310939,5
2025-06-30 21:42:08.617799,East,Home & Kitchen,786,182.95007174214777,5
2025-06-30 21:42:08.617799,West,Electronics,404,108.60897227671111,12
2025-06-30 21:42:08.617799,West,Clothing,923,200.35641566764045,6
2025-06-30 21:42:08.617799,West,Home & Kitchen,719,149.53845972041816,4
2025-07-01 21:42:08.617799,North,Electronics,981,291.6891627460751,9
2025-07-01 21:42:08.617799,North,Clothing,610,89.19797131617288,10
2025-07-01 21:42:08.617799,North,Home & Kitchen,896,204.28853165717493,3
2025-07-01 21:42:08.617799,South,Electronics,297,40.392619985879776,11
2025-07-01 21:42:08.617799,South,Clothing,936,112.93943677361574,3
2025-07-01 21:42:08.617799,South,Home & Kitchen,305,72.48067981786232,4
2025-07-01 21:42:08.617799,East,Electronics,792,155.2156977241844,11
2025-07-01 21:42:08.617799,East,Clothing,910,94.1631218137573,9
2025-07-01 21:42:08.617799,East,Home & Kitchen,405,119.32091759369806,7
2025-07-01 21:42:08.617799,West,Electronics,322,48.572062945398564,11
2025-07-01 21:42:08.617799,West,Clothing,277,46.68300324189871,6
2025-07-01 21:42:08.617799,West,Home & Kitchen,951,119.0160355456246,14
2025-07-02 21:42:08.617799,North,Electronics,912,117.38212683598526,2
2025-07-02 21:42:08.617799,North,Clothing,845,208.35991719968675,8
2025-07-02 21:42:08.617799,North,Home & Kitchen,440,52.26326298946882,8
2025-07-02 21:42:08.617799,South,Electronics,768,144.9600336851821,5
2025-07-02 21:42:08.617799,South,Clothing,594,80.44539498634944,2
2025-07-02 21:42:08.617799,South,Home & Kitchen,292,78.14593291544963,10
2025-07-02 21:42:08.617799,East,Electronics,526,124.47769257607074,2
2025-07-02 21:42:08.617799,East,Clothing,244,64.94680693747523,8
2025-07-02 21:42:08.617799,East,Home & Kitchen,980,103.95586370058003,8
2025-07-02 21:42:08.617799,West,Electronics,444,105.62997549160264,1
2025-07-02 21:42:08.617799,West,Clothing,100,14.313503047954343,14
2025-07-02 21:42:08.617799,West,Home & Kitchen,152,35.47593411652358,9
2025-07-03 21:42:08.617799,North,Electronics,701,118.97002814732427,2
2025-07-03 21:42:08.617799,North,Clothing,803,88.04285344100529,9
2025-07-03 21:42:08.617799,North,Home & Kitchen,260,47.159213957589266,13
2025-07-03 21:42:08.617799,South,Electronics,684,80.77789591526854,9
2025-07-03 21:42:08.617799,South,Clothing,423,97.33328540317915,6
2025-07-03 21:42:08.617799,South,Home & Kitchen,593,169.08503494245238,3
2025-07-03 21:42:08.617799,East,Electronics,553,154.99214684448197,13
2025-07-03 21:42:08.617799,East,Clothing,378,70.73009859985774,11
2025-07-03 21:42:08.617799,East,Home & Kitchen,740,91.79094019485005,6
2025-07-03 21:42:08.617799,West,Electronics,554,56.038059583191874,1
2025-07-03 21:42:08.617799,West,Clothing,175,38.8441131924543,5
2025-07-03 21:42:08.617799,West,Home & Kitchen,927,194.3918483941838,1
2025-07-04 21:42:08.617799,North,Electronics,404,84.49150059043426,3
2025-07-04 21:42:08.617799,North,Clothing,201,23.042476135491434,3
2025-07-04 21:42:08.617799,North,Home & Kitchen,721,164.75945472218473,2
2025-07-04 21:42:08.617799,South,Electronics,876,154.13846868740106,10
2025-07-04 21:42:08.617799,South,Clothing,427,87.02958445063302,6
2025-07-04 21:42:08.617799,South,Home & Kitchen,728,191.28437157933178,9
2025-07-04 21:42:08.617799,East,Electronics,111,14.407619202538323,5
2025-07-04 21:42:08.617799,East,Clothing,399,77.9402989082845,11
2025-07-04 21:42:08.617799,East,Home & Kitchen,442,116.06793930250265,2
2025-07-04 21:42:08.617799,West,Electronics,463,134.78149424542693,13
2025-07-04 21:42:08.617799,West,Clothing,120,16.698671656405107,7
2025-07-04 21:42:08.617799,West,Home & Kitchen,435,99.83030013145046,12
2025-07-05 21:42:08.617799,North,Electronics,498,74.05083673899941,11
2025-07-05 21:42:08.617799,North,Clothing,150,16.808021708686827,5
2025-07-05 21:42:08.617799,North,Home & Kitchen,240,40.87788898750245,2
2025-07-05 21:42:08.617799,South,Electronics,433,85.37649434553579,5
2025-07-05 21:42:08.617799,South,Clothing,663,155.15473418941087,13
2025-07-05 21:42:08.617799,South,Home & Kitchen,850,175.48423626763682,8
2025-07-05 21:42:08.617799,East,Electronics,243,28.65584008293019,14
2025-07-05 21:42:08.617799,East,Clothing,757,136.24564831014925,13
2025-07-05 21:42:08.617799,East,Home & Kitchen,743,196.6236587175151,14
2025-07-05 21:42:08.617799,West,Electronics,558,69.55164820561373,12
2025-07-05 21:42:08.617799,West,Clothing,685,178.07001007309097,7
2025-07-05 21:42:08.617799,West,Home & Kitchen,411,106.31807661975223,13
2025-07-06 21:42:08.617799,North,Electronics,397,112.56954764020735,4
2025-07-06 21:42:08.617799,North,Clothing,551,64.69169367715999,6
2025-07-06 21:42:08.617799,North,Home & Kitchen,484,84.55573731811592,13
2025-07-06 21:42:08.617799,South,Electronics,461,56.45446055471441,13
2025-07-06 21:42:08.617799,South,Clothing,986,224.41068258243828,5
2025-07-06 21:42:08.617799,South,Home & Kitchen,825,180.4338639053193,10
2025-07-06 21:42:08.617799,East,Electronics,620,142.17913326443465,8
2025-07-06 21:42:08.617799,East,Clothing,477,82.11769832315123,10
2025-07-06 21:42:08.617799,East,Home & Kitchen,683,173.47444605437934,1
2025-07-06 21:42:08.617799,West,Electronics,253,38.23563688914918,4
2025-07-06 21:42:08.617799,West,Clothing,149,36.71235041405191,4
2025-07-06 21:42:08.617799,West,Home & Kitchen,159,37.25130449107353,9
2025-07-07 21:42:08.617799,North,Electronics,245,62.06615062481988,10
2025-07-07 21:42:08.617799,North,Clothing,538,116.91907063768102,1
2025-07-07 21:42:08.617799,North,Home & Kitchen,582,159.3818203093825,1
2025-07-07 21:42:08.617799,South,Electronics,730,151.16228286902847,6
2025-07-07 21:42:08.617799,South,Clothing,531,86.26326367838213,3
2025-07-07 21:42:08.617799,South,Home & Kitchen,554,115.97407332871894,10
2025-07-07 21:42:08.617799,East,Electronics,689,155.99173397361366,9
2025-07-07 21:42:08.617799,East,Clothing,353,45.30927218301339,3
2025-07-07 21:42:08.617799,East,Home & Kitchen,362,86.52846571304579,3
2025-07-07 21:42:08.617799,West,Electronics,653,121.22286970928528,7
2025-07-07 21:42:08.617799,West,Clothing,852,87.89591403685526,8
2025-07-07 21:42:08.617799,West,Home & Kitchen,799,210.7293877276534,4
2025-07-08 21:42:08.617799,North,Electronics,317,53.080200216693655,7
2025-07-08 21:42:08.617799,North,Clothing,720,83.43638913441407,8
2025-07-08 21:42:08.617799,North,Home & Kitchen,840,234.22406694357187,3
2025-07-08 21:42:08.617799,South,Electronics,172,28.323981736773913,11
2025-07-08 21:42:08.617799,South,Clothing,169,28.898875137119482,4
2025-07-08 21:42:08.617799,South,Home & Kitchen,880,179.35452319985558,2
2025-07-08 21:42:08.617799,East,Electronics,616,70.2155738234023,5
2025-07-08 21:42:08.617799,East,Clothing,875,241.51384032325518,2
2025-07-08 21:42:08.617799,East,Home & Kitchen,166,34.294198513504334,13
2025-07-08 21:42:08.617799,West,Electronics,157,26.156260070027415,6
2025-07-08 21:42:08.617799,West,Clothing,229,68.43158274392947,2
2025-07-08 21:42:08.617799,West,Home & Kitchen,713,150.83991531696554,2
2025-07-09 21:42:08.617799,North,Electronics,570,110.03343980034387,8
2025-07-09 21:42:08.617799,North,Clothing,761,161.68157537661787,4
2025-07-09 21:42:08.617799,North,Home & Kitchen,552,74.55344483628562,9
2025-07-09 21:42:08.617799,South,Electronics,410,84.93787012679266,14
2025-07-09 21:42:08.617799,South,Clothing,769,146.16704999650887,12
2025-07-09 21:42:08.617799,South,Home & Kitchen,756,121.08898998301217,8
2025-07-09 21:42:08.617799,East,Electronics,614,175.2574362320768,13
2025-07-09 21:42:08.617799,East,Clothing,378,67.98828323518369,8
2025-07-09 21:42:08.617799,East,Home & Kitchen,729,217.6040946146911,8
2025-07-09 21:42:08.617799,West,Electronics,347,72.17302484147083,9
2025-07-09 21:42:08.617799,West,Clothing,385,78.61376424994725,6
2025-07-09 21:42:08.617799,West,Home & Kitchen,505,59.50156764371768,7
